mesh_code,ward_code,ward_ja,lat,lon,night_pop,day_pop,day_resident,inflow_work,inflow_school
5339257623,13111,大田区,35.56145833333333,139.7078125,1497,1646,333,955,358
5339257624,13111,大田区,35.56145833333333,139.7109375,1038,1538,224,955,359
5339257631,13111,大田区,35.563541666666666,139.7015625,1313,913,350,321,242
5339257632,13111,大田区,35.563541666666666,139.7046875,1464,951,389,321,241
5339257633,13111,大田区,35.565625,139.7015625,1394,964,402,321,241
5339257634,13111,大田区,35.565625,139.7046875,1365,973,411,321,241
5339257641,13111,大田区,35.563541666666666,139.7078125,2159,1852,652,1096,104
5339257642,13111,大田区,35.563541666666666,139.7109375,2057,1683,485,1095,103
5339257643,13111,大田区,35.565625,139.7078125,1213,1560,361,1095,104
5339257644,13111,大田区,35.565625,139.7109375,1548,1608,409,1095,104
5339257711,13111,大田区,35.559374999999996,139.7140625,823,5525,280,5245,0
5339257712,13111,大田区,35.559374999999996,139.71718750000002,1370,5649,403,5246,0
5339257713,13111,大田区,35.56145833333333,139.7140625,702,5435,190,5245,0
5339257714,13111,大田区,35.56145833333333,139.71718750000002,408,5338,93,5245,0
5339257721,13111,大田区,35.559374999999996,139.7203125,1483,1933,285,1554,94
5339257722,13111,大田区,35.559374999999996,139.72343750000002,1151,1882,234,1554,94
5339257723,13111,大田区,35.56145833333333,139.7203125,2229,2009,363,1553,93
5339257724,13111,大田区,35.56145833333333,139.72343750000002,1739,2113,465,1554,94
5339257731,13111,大田区,35.563541666666666,139.7140625,995,3422,205,2334,883
5339257732,13111,大田区,35.563541666666666,139.71718750000002,696,3370,154,2333,883
5339257733,13111,大田区,35.565625,139.7140625,1235,3499,283,2333,883
5339257734,13111,大田区,35.565625,139.71718750000002,984,3466,249,2334,883
5339257741,13111,大田区,35.563541666666666,139.7203125,963,1181,251,744,186
5339257742,13111,大田区,35.563541666666666,139.72343750000002,1534,1331,400,744,187
5339257743,13111,大田区,35.565625,139.7203125,1184,1242,314,743,185
5339257744,13111,大田区,35.565625,139.72343750000002,1275,1278,347,744,187
5339257811,13111,大田区,35.559374999999996,139.7265625,1364,1005,408,472,125
5339257812,13111,大田区,35.559374999999996,139.7296875,1302,993,399,470,124
5339257813,13111,大田区,35.56145833333333,139.7265625,1210,918,323,471,124
5339257814,13111,大田区,35.56145833333333,139.7296875,1002,902,306,471,125
5339257821,13111,大田区,35.559374999999996,139.7328125,1611,867,462,307,98
5339257822,13111,大田区,35.559374999999996,139.7359375,1516,923,520,306,97
5339257823,13111,大田区,35.56145833333333,139.7328125,1113,720,316,306,98
5339257824,13111,大田区,35.56145833333333,139.7359375,1295,743,339,306,98
5339257831,13111,大田区,35.563541666666666,139.7265625,1294,762,338,340,84
5339257832,13111,大田区,35.563541666666666,139.7296875,1391,793,369,339,85
5339257833,13111,大田区,35.565625,139.7265625,1102,817,394,339,84
5339257834,13111,大田区,35.565625,139.7296875,1779,858,435,339,84
5339257841,13111,大田区,35.563541666666666,139.7328125,1077,757,316,296,145
5339257842,13111,大田区,35.563541666666666,139.7359375,1501,895,457,295,143
5339257843,13111,大田区,35.565625,139.7328125,1307,819,380,295,144
5339257844,13111,大田区,35.565625,139.7359375,1241,788,348,296,144
5339257911,13111,大田区,35.559374999999996,139.73906250000002,1616,998,456,542,0
5339257912,13111,大田区,35.559374999999996,139.74218750000003,1031,802,262,540,0
5339257913,13111,大田区,35.56145833333333,139.73906250000002,1266,824,283,541,0
5339257914,13111,大田区,35.56145833333333,139.74218750000003,827,756,215,541,0
5339257921,13111,大田区,35.559374999999996,139.7453125,197,860,99,609,152
5339257922,13111,大田区,35.559374999999996,139.74843750000002,27,768,7,608,153
5339257923,13111,大田区,35.56145833333333,139.7453125,1126,1069,309,608,152
5339257924,13111,大田区,35.56145833333333,139.74843750000002,547,911,150,608,153
5339257931,13111,大田区,35.563541666666666,139.73906250000002,1274,1013,457,423,133
5339257932,13111,大田区,35.563541666666666,139.74218750000003,1267,968,412,423,133
5339257933,13111,大田区,35.565625,139.73906250000002,1303,993,439,422,132
5339257934,13111,大田区,35.565625,139.74218750000003,1036,844,288,422,134
5339257941,13111,大田区,35.563541666666666,139.7453125,1617,1070,511,559,0
5339257942,13111,大田区,35.563541666666666,139.74843750000002,748,744,186,558,0
5339257943,13111,大田区,35.565625,139.7453125,1024,913,355,558,0
5339257944,13111,大田区,35.565625,139.74843750000002,70,566,8,558,0
5339258344,13111,大田区,35.57395833333334,139.6734375,0,332,0,142,190
5339258411,13111,大田区,35.567708333333336,139.67656250000002,0,44,0,44,0
5339258412,13111,大田区,35.567708333333336,139.67968750000003,1483,436,392,44,0
5339258413,13111,大田区,35.56979166666667,139.67656250000002,114,79,34,45,0
5339258414,13111,大田区,35.56979166666667,139.67968750000003,1099,324,280,44,0
5339258421,13111,大田区,35.567708333333336,139.6828125,357,2258,96,2031,131
5339258422,13111,大田区,35.567708333333336,139.68593750000002,1216,2505,341,2032,132
5339258423,13111,大田区,35.56979166666667,139.6828125,987,2447,286,2031,130
5339258424,13111,大田区,35.56979166666667,139.68593750000002,1227,2495,332,2031,132
5339258431,13111,大田区,35.571875000000006,139.67656250000002,1014,819,397,237,185
5339258432,13111,大田区,35.571875000000006,139.67968750000003,1432,1070,648,236,186
5339258433,13111,大田区,35.57395833333334,139.67656250000002,1198,818,396,236,186
5339258434,13111,大田区,35.57395833333334,139.67968750000003,1639,904,484,235,185
5339258441,13111,大田区,35.571875000000006,139.6828125,1212,698,347,351,0
5339258442,13111,大田区,35.571875000000006,139.68593750000002,643,517,168,349,0
5339258443,13111,大田区,35.57395833333334,139.6828125,1039,626,277,349,0
5339258444,13111,大田区,35.57395833333334,139.68593750000002,776,585,235,350,0
5339258511,13111,大田区,35.567708333333336,139.6890625,1745,907,479,428,0
5339258512,13111,大田区,35.567708333333336,139.69218750000002,1201,737,308,429,0
5339258513,13111,大田区,35.56979166666667,139.6890625,1290,773,346,427,0
5339258514,13111,大田区,35.56979166666667,139.69218750000002,1381,872,443,429,0
5339258521,13111,大田区,35.567708333333336,139.6953125,1070,1318,383,671,264
5339258522,13111,大田区,35.567708333333336,139.6984375,1206,1282,349,670,263
5339258523,13111,大田区,35.56979166666667,139.6953125,1001,1228,295,670,263
5339258524,13111,大田区,35.56979166666667,139.6984375,1477,1324,389,671,264
5339258531,13111,大田区,35.571875000000006,139.6890625,1741,913,532,297,84
5339258532,13111,大田区,35.571875000000006,139.69218750000002,1541,774,393,297,84
5339258533,13111,大田区,35.57395833333334,139.6890625,1017,742,361,297,84
5339258534,13111,大田区,35.57395833333334,139.69218750000002,981,669,287,297,85
5339258541,13111,大田区,35.571875000000006,139.6953125,1363,819,360,425,34
5339258542,13111,大田区,35.571875000000006,139.6984375,1346,817,359,424,34
5339258543,13111,大田区,35.57395833333334,139.6953125,878,748,292,423,33
5339258544,13111,大田区,35.57395833333334,139.6984375,1459,868,409,425,34
5339258611,13111,大田区,35.567708333333336,139.7015625,1399,752,419,215,118
5339258612,13111,大田区,35.567708333333336,139.7046875,1668,852,520,216,116
5339258613,13111,大田区,35.56979166666667,139.7015625,1228,702,370,216,116
5339258614,13111,大田区,35.56979166666667,139.7046875,1538,782,449,216,117
5339258621,13111,大田区,35.567708333333336,139.7078125,1215,694,379,191,124
5339258622,13111,大田区,35.567708333333336,139.7109375,1466,755,438,192,125
5339258623,13111,大田区,35.56979166666667,139.7078125,1226,673,360,190,123
5339258624,13111,大田区,35.56979166666667,139.7109375,1301,710,394,192,124
5339258631,13111,大田区,35.571875000000006,139.7015625,1579,1788,473,1315,0
5339258632,13111,大田区,35.571875000000006,139.7046875,1377,1730,414,1316,0
5339258633,13111,大田区,35.57395833333334,139.7015625,1535,1709,395,1314,0
5339258634,13111,大田区,35.57395833333334,139.7046875,1447,1720,405,1315,0
5339258641,13111,大田区,35.571875000000006,139.7078125,1731,985,528,290,167
5339258642,13111,大田区,35.571875000000006,139.7109375,1305,875,419,290,166
5339258643,13111,大田区,35.57395833333334,139.7078125,1523,966,510,290,166
5339258644,13111,大田区,35.57395833333334,139.7109375,1575,1009,553,290,166
5339258711,13111,大田区,35.567708333333336,139.7140625,1428,858,438,305,115
5339258712,13111,大田区,35.567708333333336,139.71718750000002,1363,760,343,304,113
5339258713,13111,大田区,35.56979166666667,139.7140625,1301,788,370,304,114
5339258714,13111,大田区,35.56979166666667,139.71718750000002,1664,946,528,305,113
5339258721,13111,大田区,35.567708333333336,139.7203125,2271,1829,750,1079,0
5339258722,13111,大田区,35.567708333333336,139.72343750000002,1658,1542,465,1077,0
5339258723,13111,大田区,35.56979166666667,139.7203125,1228,1442,364,1078,0
5339258724,13111,大田区,35.56979166666667,139.72343750000002,621,1285,208,1077,0
5339258731,13111,大田区,35.571875000000006,139.7140625,1459,838,434,262,142
5339258732,13111,大田区,35.571875000000006,139.71718750000002,1604,881,476,262,143
5339258733,13111,大田区,35.57395833333334,139.7140625,1287,804,400,262,142
5339258734,13111,大田区,35.57395833333334,139.71718750000002,1458,849,444,262,143
5339258741,13111,大田区,35.571875000000006,139.7203125,1732,1715,613,591,511
5339258742,13111,大田区,35.571875000000006,139.72343750000002,1868,1746,646,591,509
5339258743,13111,大田区,35.57395833333334,139.7203125,1281,1491,390,591,510
5339258744,13111,大田区,35.57395833333334,139.72343750000002,1801,1654,553,591,510
5339258811,13111,大田区,35.567708333333336,139.7265625,1430,892,368,524,0
5339258812,13111,大田区,35.567708333333336,139.7296875,1659,1039,515,524,0
5339258813,13111,大田区,35.56979166666667,139.7265625,1081,886,363,523,0
5339258814,13111,大田区,35.56979166666667,139.7296875,1200,825,301,524,0
5339258821,13111,大田区,35.567708333333336,139.7328125,1429,1036,400,379,257
5339258822,13111,大田区,35.567708333333336,139.7359375,1415,1016,379,380,257
5339258823,13111,大田区,35.56979166666667,139.7328125,1643,1089,453,379,257
5339258824,13111,大田区,35.56979166666667,139.7359375,827,855,218,379,258
5339258831,13111,大田区,35.571875000000006,139.7265625,1274,1275,344,511,420
5339258832,13111,大田区,35.571875000000006,139.7296875,1540,1339,410,509,420
5339258833,13111,大田区,35.57395833333334,139.7265625,1805,1551,622,510,419
5339258834,13111,大田区,35.57395833333334,139.7296875,1315,1343,413,511,419
5339258841,13111,大田区,35.571875000000006,139.7328125,1840,979,470,509,0
5339258842,13111,大田区,35.571875000000006,139.7359375,1386,868,358,510,0
5339258843,13111,大田区,35.57395833333334,139.7328125,1829,988,478,510,0
5339258844,13111,大田区,35.57395833333334,139.7359375,1894,928,419,509,0
5339258911,13111,大田区,35.567708333333336,139.73906250000002,1445,858,419,337,102
5339258912,13111,大田区,35.567708333333336,139.74218750000003,1162,784,346,338,100
5339258913,13111,大田区,35.56979166666667,139.73906250000002,1043,735,298,337,100
5339258914,13111,大田区,35.56979166666667,139.74218750000003,877,757,319,337,101
5339258921,13111,大田区,35.567708333333336,139.7453125,618,403,168,235,0
5339258922,13111,大田区,35.567708333333336,139.74843750000002,0,234,0,234,0
5339258923,13111,大田区,35.56979166666667,139.7453125,660,434,200,234,0
5339258924,13111,大田区,35.56979166666667,139.74843750000002,0,235,0,235,0
5339258931,13111,大田区,35.571875000000006,139.73906250000002,1009,330,251,79,0
5339258932,13111,大田区,35.571875000000006,139.74218750000003,28,84,5,79,0
5339258933,13111,大田区,35.57395833333334,139.73906250000002,385,178,99,79,0
5339258934,13111,大田区,35.57395833333334,139.74218750000003,0,79,0,79,0
5339258941,13111,大田区,35.571875000000006,139.7453125,0,383,0,383,0
5339258942,13111,大田区,35.571875000000006,139.74843750000002,0,383,0,383,0
5339258943,13111,大田区,35.57395833333334,139.7453125,0,384,0,384,0
5339258944,13111,大田区,35.57395833333334,139.74843750000002,0,383,0,383,0
5339259322,13111,大田区,35.57604166666667,139.6734375,30,237,10,59,168
5339259324,13111,大田区,35.578125,139.6734375,182,293,65,60,168
5339259342,13111,大田区,35.58020833333334,139.6734375,1109,442,319,123,0
5339259343,13111,大田区,35.58229166666667,139.6703125,0,123,0,123,0
5339259344,13111,大田区,35.58229166666667,139.6734375,1146,427,304,123,0
5339259411,13111,大田区,35.57604166666667,139.67656250000002,1605,861,469,392,0
5339259412,13111,大田区,35.57604166666667,139.67968750000003,1374,736,343,393,0
5339259413,13111,大田区,35.578125,139.67656250000002,1640,844,453,391,0
5339259414,13111,大田区,35.578125,139.67968750000003,1436,811,419,392,0
5339259421,13111,大田区,35.57604166666667,139.6828125,1051,646,319,162,165
5339259422,13111,大田区,35.57604166666667,139.68593750000002,1076,717,391,160,166
5339259423,13111,大田区,35.578125,139.6828125,1807,916,590,161,165
5339259424,13111,大田区,35.578125,139.68593750000002,1362,734,408,161,165
5339259431,13111,大田区,35.58020833333334,139.67656250000002,1286,1067,398,194,475
5339259432,13111,大田区,35.58020833333334,139.67968750000003,580,840,175,192,473
5339259433,13111,大田区,35.58229166666667,139.67656250000002,514,815,148,193,474
5339259434,13111,大田区,35.58229166666667,139.67968750000003,996,969,303,193,473
5339259441,13111,大田区,35.58020833333334,139.6828125,1059,647,349,298,0
5339259442,13111,大田区,35.58020833333334,139.68593750000002,1097,597,300,297,0
5339259443,13111,大田区,35.58229166666667,139.6828125,1255,682,385,297,0
5339259444,13111,大田区,35.58229166666667,139.68593750000002,896,638,341,297,0
5339259511,13111,大田区,35.57604166666667,139.6890625,1014,526,314,61,151
5339259512,13111,大田区,35.57604166666667,139.69218750000002,838,472,262,60,150
5339259513,13111,大田区,35.578125,139.6890625,907,526,315,60,151
5339259514,13111,大田区,35.578125,139.69218750000002,902,541,331,60,150
5339259521,13111,大田区,35.57604166666667,139.6953125,894,728,323,405,0
5339259522,13111,大田区,35.57604166666667,139.6984375,2020,1038,635,403,0
5339259523,13111,大田区,35.578125,139.6953125,858,681,278,403,0
5339259524,13111,大田区,35.578125,139.6984375,1206,771,366,405,0
5339259531,13111,大田区,35.58020833333334,139.6890625,1312,564,374,190,0
5339259532,13111,大田区,35.58020833333334,139.69218750000002,1017,552,361,191,0
5339259533,13111,大田区,35.58229166666667,139.6890625,878,514,323,191,0
5339259534,13111,大田区,35.58229166666667,139.69218750000002,1045,513,323,190,0
5339259541,13111,大田区,35.58020833333334,139.6953125,873,916,271,476,169
5339259542,13111,大田区,35.58020833333334,139.6984375,1395,1140,497,475,168
5339259543,13111,大田区,35.58229166666667,139.6953125,1015,941,297,475,169
5339259544,13111,大田区,35.58229166666667,139.6984375,1885,1124,481,475,168
5339259611,13111,大田区,35.57604166666667,139.7015625,1263,975,398,401,176
5339259612,13111,大田区,35.57604166666667,139.7046875,874,825,250,400,175
5339259613,13111,大田区,35.578125,139.7015625,1722,1039,465,400,174
5339259614,13111,大田区,35.578125,139.7046875,263,660,83,401,176
5339259621,13111,大田区,35.57604166666667,139.7078125,689,478,193,175,110
5339259622,13111,大田区,35.57604166666667,139.7109375,1256,639,354,176,109
5339259623,13111,大田区,35.578125,139.7078125,121,318,33,175,110
5339259624,13111,大田区,35.578125,139.7109375,1039,684,398,176,110
5339259631,13111,大田区,35.58020833333334,139.7015625,897,552,255,297,0
5339259632,13111,大田区,35.58020833333334,139.7046875,68,303,7,296,0
5339259633,13111,大田区,35.58229166666667,139.7015625,870,487,191,296,0
5339259634,13111,大田区,35.58229166666667,139.7046875,652,471,175,296,0
5339259641,13111,大田区,35.58020833333334,139.7078125,569,248,208,40,0
5339259642,13111,大田区,35.58020833333334,139.7109375,1101,320,280,40,0
5339259643,13111,大田区,35.58229166666667,139.7078125,1489,433,394,39,0
5339259644,13111,大田区,35.58229166666667,139.7109375,1390,455,415,40,0
5339259711,13111,大田区,35.57604166666667,139.7140625,1390,1138,452,598,88
5339259712,13111,大田区,35.57604166666667,139.71718750000002,1613,1159,473,598,88
5339259713,13111,大田区,35.578125,139.7140625,1141,1066,382,597,87
5339259714,13111,大田区,35.578125,139.71718750000002,1098,1063,378,598,87
5339259721,13111,大田区,35.57604166666667,139.7203125,1384,979,440,363,176
5339259722,13111,大田区,35.57604166666667,139.72343750000002,1542,990,452,364,174
5339259723,13111,大田区,35.578125,139.7203125,1200,945,407,363,175
5339259724,13111,大田区,35.578125,139.72343750000002,1692,1096,557,363,176
5339259731,13111,大田区,35.58020833333334,139.7140625,916,641,272,242,127
5339259732,13111,大田区,35.58020833333334,139.71718750000002,1027,700,332,241,127
5339259733,13111,大田区,35.58229166666667,139.7140625,1083,725,357,241,127
5339259734,13111,大田区,35.58229166666667,139.71718750000002,1265,794,425,242,127
5339259741,13111,大田区,35.58020833333334,139.7203125,1419,1044,484,560,0
5339259742,13111,大田区,35.58020833333334,139.72343750000002,1695,1022,462,560,0
5339259743,13111,大田区,35.58229166666667,139.7203125,1087,887,327,560,0
5339259744,13111,大田区,35.58229166666667,139.72343750000002,1364,943,384,559,0
5339259811,13111,大田区,35.57604166666667,139.7265625,916,856,303,385,168
5339259812,13111,大田区,35.57604166666667,139.7296875,1293,939,388,384,167
5339259813,13111,大田区,35.578125,139.7265625,1675,1037,485,384,168
5339259814,13111,大田区,35.578125,139.7296875,1723,996,445,384,167
5339259821,13111,大田区,35.57604166666667,139.7328125,2006,1218,498,586,134
5339259822,13111,大田区,35.57604166666667,139.7359375,1358,1053,335,585,133
5339259823,13111,大田区,35.578125,139.7328125,1548,1078,360,585,133
5339259824,13111,大田区,35.578125,139.7359375,1244,1019,300,586,133
5339259831,13111,大田区,35.58020833333334,139.7265625,1498,829,377,452,0
5339259832,13111,大田区,35.58020833333334,139.7296875,1743,913,462,451,0
5339259833,13111,大田区,35.58229166666667,139.7265625,1699,896,445,451,0
5339259834,13111,大田区,35.58229166666667,139.7296875,1395,859,407,452,0
5339259841,13111,大田区,35.58020833333334,139.7328125,1406,871,326,304,241
5339259842,13111,大田区,35.58020833333334,139.7359375,1575,950,407,303,240
5339259843,13111,大田区,35.58229166666667,139.7328125,1729,1079,536,303,240
5339259844,13111,大田区,35.58229166666667,139.7359375,1413,928,385,303,240
5339259911,13111,大田区,35.57604166666667,139.73906250000002,1589,1111,614,270,227
5339259912,13111,大田区,35.57604166666667,139.74218750000003,732,739,243,270,226
5339259913,13111,大田区,35.578125,139.73906250000002,945,817,321,270,226
5339259914,13111,大田区,35.578125,139.74218750000003,0,495,0,269,226
5339259921,13111,大田区,35.57604166666667,139.7453125,126,1327,15,1312,0
5339259922,13111,大田区,35.57604166666667,139.74843750000002,0,1310,0,1310,0
5339259923,13111,大田区,35.578125,139.7453125,0,1310,0,1310,0
5339259924,13111,大田区,35.578125,139.74843750000002,0,1311,0,1311,0
5339259931,13111,大田区,35.58020833333334,139.73906250000002,1182,1321,409,801,111
5339259932,13111,大田区,35.58020833333334,139.74218750000003,0,911,0,801,110
5339259933,13111,大田区,35.58229166666667,139.73906250000002,163,934,24,800,110
5339259934,13111,大田区,35.58229166666667,139.74218750000003,0,912,0,801,111
5339259941,13111,大田区,35.58020833333334,139.7453125,0,838,0,838,0
5339259942,13111,大田区,35.58020833333334,139.74843750000002,0,836,0,836,0
5339259943,13111,大田区,35.58229166666667,139.7453125,0,837,0,837,0
5339259944,13111,大田区,35.58229166666667,139.74843750000002,0,838,0,838,0
5339264124,13111,大田区,35.53645833333333,139.7734375,0,52,0,52,0
5339264141,13111,大田区,35.53854166666667,139.7703125,0,102,0,102,0
5339264142,13111,大田区,35.53854166666667,139.7734375,0,102,0,102,0
5339264143,13111,大田区,35.540625,139.7703125,0,102,0,102,0
5339264144,13111,大田区,35.540625,139.7734375,0,102,0,102,0
5339264231,13111,大田区,35.53854166666667,139.7765625,0,117,0,117,0
5339264232,13111,大田区,35.53854166666667,139.77968750000002,0,115,0,115,0
5339264233,13111,大田区,35.540625,139.7765625,0,115,0,115,0
5339264234,13111,大田区,35.540625,139.77968750000002,0,117,0,117,0
5339264311,13111,大田区,35.534375,139.7890625,0,539,0,539,0
5339264312,13111,大田区,35.534375,139.7921875,0,539,0,539,0
5339264313,13111,大田区,35.53645833333333,139.7890625,0,539,0,539,0
5339264314,13111,大田区,35.53645833333333,139.7921875,0,540,0,540,0
5339264321,13111,大田区,35.534375,139.7953125,0,53,0,53,0
5339264322,13111,大田区,35.534375,139.7984375,0,52,0,52,0
5339264323,13111,大田区,35.53645833333333,139.7953125,0,52,0,52,0
5339264324,13111,大田区,35.53645833333333,139.7984375,0,52,0,52,0
5339264331,13111,大田区,35.53854166666667,139.7890625,0,341,0,341,0
5339264332,13111,大田区,35.53854166666667,139.7921875,0,339,0,339,0
5339264333,13111,大田区,35.540625,139.7890625,0,339,0,339,0
5339264334,13111,大田区,35.540625,139.7921875,0,339,0,339,0
5339264341,13111,大田区,35.53854166666667,139.7953125,0,109,0,109,0
5339264342,13111,大田区,35.53854166666667,139.7984375,0,109,0,109,0
5339264343,13111,大田区,35.540625,139.7953125,0,108,0,108,0
5339264344,13111,大田区,35.540625,139.7984375,0,108,0,108,0
5339265013,13111,大田区,35.54479166666666,139.7515625,23,11,8,3,0
5339265014,13111,大田区,35.54479166666666,139.75468750000002,0,3,0,3,0
5339265022,13111,大田区,35.54270833333333,139.7609375,0,3,0,3,0
5339265023,13111,大田区,35.54479166666666,139.7578125,0,3,0,3,0
5339265024,13111,大田区,35.54479166666666,139.7609375,0,3,0,3,0
5339265031,13111,大田区,35.546875,139.7515625,835,329,268,61,0
5339265032,13111,大田区,35.546875,139.75468750000002,0,59,0,59,0
5339265033,13111,大田区,35.54895833333333,139.7515625,922,323,264,59,0
5339265034,13111,大田区,35.54895833333333,139.75468750000002,0,60,0,60,0
5339265041,13111,大田区,35.546875,139.7578125,0,110,0,110,0
5339265042,13111,大田区,35.546875,139.7609375,0,111,0,111,0
5339265043,13111,大田区,35.54895833333333,139.7578125,0,110,0,110,0
5339265044,13111,大田区,35.54895833333333,139.7609375,0,111,0,111,0
5339265111,13111,大田区,35.54270833333333,139.7640625,0,52,0,52,0
5339265112,13111,大田区,35.54270833333333,139.7671875,0,52,0,52,0
5339265113,13111,大田区,35.54479166666666,139.7640625,0,52,0,52,0
5339265114,13111,大田区,35.54479166666666,139.7671875,0,52,0,52,0
5339265121,13111,大田区,35.54270833333333,139.7703125,0,851,0,851,0
5339265122,13111,大田区,35.54270833333333,139.7734375,0,850,0,850,0
5339265123,13111,大田区,35.54479166666666,139.7703125,0,850,0,850,0
5339265124,13111,大田区,35.54479166666666,139.7734375,0,849,0,849,0
5339265131,13111,大田区,35.546875,139.7640625,0,16,0,16,0
5339265132,13111,大田区,35.546875,139.7671875,0,16,0,16,0
5339265133,13111,大田区,35.54895833333333,139.7640625,0,17,0,17,0
5339265134,13111,大田区,35.54895833333333,139.7671875,0,16,0,16,0
5339265211,13111,大田区,35.54270833333333,139.7765625,0,47,0,47,0
5339265212,13111,大田区,35.54270833333333,139.77968750000002,0,46,0,46,0
5339265213,13111,大田区,35.54479166666666,139.7765625,0,46,0,46,0
5339265214,13111,大田区,35.54479166666666,139.77968750000002,0,47,0,47,0
5339265241,13111,大田区,35.546875,139.7828125,0,4438,0,4438,0
5339265242,13111,大田区,35.546875,139.78593750000002,0,4437,0,4437,0
5339265243,13111,大田区,35.54895833333333,139.7828125,0,4438,0,4438,0
5339265244,13111,大田区,35.54895833333333,139.78593750000002,0,4437,0,4437,0
5339265311,13111,大田区,35.54270833333333,139.7890625,0,1099,0,1099,0
5339265312,13111,大田区,35.54270833333333,139.7921875,0,1098,0,1098,0
5339265313,13111,大田区,35.54479166666666,139.7890625,0,1099,0,1099,0
5339265314,13111,大田区,35.54479166666666,139.7921875,0,1099,0,1099,0
5339265331,13111,大田区,35.546875,139.7890625,0,6,0,6,0
5339265332,13111,大田区,35.546875,139.7921875,0,6,0,6,0
5339265333,13111,大田区,35.54895833333333,139.7890625,0,5,0,5,0
5339265334,13111,大田区,35.54895833333333,139.7921875,0,6,0,6,0
5339266011,13111,大田区,35.55104166666666,139.7515625,794,1183,47,1136,0
5339266012,13111,大田区,35.55104166666666,139.75468750000002,0,1136,0,1136,0
5339266013,13111,大田区,35.553124999999994,139.7515625,0,1136,0,1136,0
5339266014,13111,大田区,35.553124999999994,139.75468750000002,0,1136,0,1136,0
5339266021,13111,大田区,35.55104166666666,139.7578125,0,17,0,17,0
5339266022,13111,大田区,35.55104166666666,139.7609375,0,16,0,16,0
5339266023,13111,大田区,35.553124999999994,139.7578125,0,15,0,15,0
5339266024,13111,大田区,35.553124999999994,139.7609375,0,16,0,16,0
5339266031,13111,大田区,35.55520833333333,139.7515625,0,1006,0,889,117
5339266032,13111,大田区,35.55520833333333,139.75468750000002,0,1002,0,887,115
5339266033,13111,大田区,35.557291666666664,139.7515625,0,1003,0,888,115
5339266034,13111,大田区,35.557291666666664,139.75468750000002,0,1005,0,889,116
5339266041,13111,大田区,35.55520833333333,139.7578125,0,13,0,13,0
5339266042,13111,大田区,35.55520833333333,139.7609375,0,13,0,13,0
5339266043,13111,大田区,35.557291666666664,139.7578125,0,13,0,13,0
5339266044,13111,大田区,35.557291666666664,139.7609375,0,13,0,13,0
5339266221,13111,大田区,35.55104166666666,139.7828125,0,3772,0,3772,0
5339266222,13111,大田区,35.55104166666666,139.78593750000002,0,3771,0,3771,0
5339266223,13111,大田区,35.553124999999994,139.7828125,0,3771,0,3771,0
5339266224,13111,大田区,35.553124999999994,139.78593750000002,0,3772,0,3772,0
5339266231,13111,大田区,35.55520833333333,139.7765625,0,63,0,63,0
5339266232,13111,大田区,35.55520833333333,139.77968750000002,0,62,0,62,0
5339266233,13111,大田区,35.557291666666664,139.7765625,0,62,0,62,0
5339266234,13111,大田区,35.557291666666664,139.77968750000002,0,64,0,64,0
5339266241,13111,大田区,35.55520833333333,139.7828125,0,121,0,121,0
5339266242,13111,大田区,35.55520833333333,139.78593750000002,0,120,0,120,0
5339266243,13111,大田区,35.557291666666664,139.7828125,0,121,0,121,0
5339266244,13111,大田区,35.557291666666664,139.78593750000002,0,120,0,120,0
5339266311,13111,大田区,35.55104166666666,139.7890625,0,251,0,251,0
5339266312,13111,大田区,35.55104166666666,139.7921875,0,250,0,250,0
5339266313,13111,大田区,35.553124999999994,139.7890625,0,250,0,250,0
5339266314,13111,大田区,35.553124999999994,139.7921875,0,250,0,250,0
5339267011,13111,大田区,35.559374999999996,139.7515625,213,494,214,199,81
5339267012,13111,大田区,35.559374999999996,139.75468750000002,0,280,0,199,81
5339267013,13111,大田区,35.56145833333333,139.7515625,111,329,51,198,80
5339267014,13111,大田区,35.56145833333333,139.75468750000002,0,281,0,199,82
5339267132,13111,大田区,35.563541666666666,139.7671875,0,126,0,126,0
5339267211,13111,大田区,35.559374999999996,139.7765625,0,283,0,283,0
5339267212,13111,大田区,35.559374999999996,139.77968750000002,0,283,0,283,0
5339267213,13111,大田区,35.56145833333333,139.7765625,0,282,0,282,0
5339267214,13111,大田区,35.56145833333333,139.77968750000002,0,283,0,283,0
5339267221,13111,大田区,35.559374999999996,139.7828125,0,38,0,38,0
5339267222,13111,大田区,35.559374999999996,139.78593750000002,0,39,0,39,0
5339267223,13111,大田区,35.56145833333333,139.7828125,0,37,0,37,0
5339267224,13111,大田区,35.56145833333333,139.78593750000002,0,38,0,38,0
5339268022,13111,大田区,35.567708333333336,139.7609375,0,278,0,278,0
5339268024,13111,大田区,35.56979166666667,139.7609375,0,277,0,277,0
5339268031,13111,大田区,35.571875000000006,139.7515625,0,223,0,223,0
5339268032,13111,大田区,35.571875000000006,139.75468750000002,0,222,0,222,0
5339268033,13111,大田区,35.57395833333334,139.7515625,0,222,0,222,0
5339268041,13111,大田区,35.571875000000006,139.7578125,0,163,0,163,0
5339268042,13111,大田区,35.571875000000006,139.7609375,0,161,0,161,0
5339268043,13111,大田区,35.57395833333334,139.7578125,0,162,0,162,0
5339268044,13111,大田区,35.57395833333334,139.7609375,0,161,0,161,0
5339268111,13111,大田区,35.567708333333336,139.7640625,0,502,0,502,0
