mesh_code,ward_ja,lat,lon,pop_total,hh_general,hh_single,hh_single_20s,hh_elderly_single,hh_with_under6,hh_in_housing,hh_owned,hh_private_rent,hh_public_rent,hh_detached,hh_apartment,hh_apt_15plus_bldg
5339561744,葛飾区,35.765625,139.84843750000002,1441,735,328.0,57.0,98.0,62.0,719.0,390.0,303.0,0.0,61.0,655.0,88.0
5339561811,葛飾区,35.759375,139.8515625,963,459,188.0,35.0,64.0,34.0,451.0,229.0,157.0,58.0,177.0,259.0,0.0
5339561812,葛飾区,35.759375,139.8546875,602,256,112.0,24.0,38.0,24.0,255.0,134.0,99.0,18.0,56.0,196.0,0.0
5339561813,葛飾区,35.76145833333333,139.8515625,1462,716,321.0,68.0,99.0,51.0,710.0,342.0,320.0,27.0,218.0,480.0,0.0
5339561814,葛飾区,35.76145833333333,139.8546875,340,182,97.0,24.0,22.0,9.0,181.0,86.0,87.0,0.0,69.0,106.0,0.0
5339561821,葛飾区,35.759375,139.8578125,694,306,116.0,27.0,28.0,38.0,306.0,172.0,107.0,14.0,104.0,200.0,0.0
5339561822,葛飾区,35.759375,139.8609375,1269,530,174.0,30.0,43.0,95.0,528.0,377.0,144.0,0.0,190.0,329.0,0.0
5339561823,葛飾区,35.76145833333333,139.8578125,840,371,171.0,57.0,55.0,15.0,370.0,223.0,137.0,0.0,210.0,143.0,0.0
5339561824,葛飾区,35.76145833333333,139.8609375,515,257,115.0,47.0,22.0,22.0,216.0,125.0,71.0,0.0,75.0,141.0,0.0
5339561831,葛飾区,35.76354166666667,139.8515625,1269,678,359.0,111.0,65.0,38.0,676.0,350.0,286.0,0.0,137.0,528.0,135.0
5339561832,葛飾区,35.76354166666667,139.8546875,378,201,101.0,15.0,37.0,10.0,201.0,113.0,83.0,0.0,61.0,134.0,0.0
5339561833,葛飾区,35.765625,139.8515625,858,413,189.0,46.0,37.0,32.0,412.0,185.0,215.0,0.0,71.0,338.0,14.0
5339561834,足立区,35.765625,139.8546875,2300,903,239.0,33.0,67.0,82.0,903.0,743.0,144.0,0.0,154.0,738.0,455.0
